,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,14-Aug-2023 02:00 PM,05-Sep-2023 03:00 PM,14-Aug-2023 02:30 PM,05-Sep-2023 02:00 PM,NA ,NA ,14-Aug-2023 04:00 PM,05-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,EoI Notice,"5,000",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,E 261756 _SSA_20012_12_2022_EQUITY,2023_SSA_32067_1,Yes,Open Tender,EOI,Works,2.0,No,No,Online,No,No,No,"11,000",No,fixed,,Nil,Nil,Impact Assessment Study on Self Defense Training for Girls,Impact Assessment Study of the programme- Rani Laxmibai Atma Raksha Prashikshan Self Defense Training for Girls at Upper Primary and Secondary Level (VI to XII),Ref. EoI document ,NA ,"4,00,000",Miscellaneous Works,NA ,Tender,120.0,60.0,"SSA, Kahilipara, Guwahati",781019.0,"SSA, Kahilipara, Guwahati ","SSA, Kahilipara, Guwahati ",23-Aug-2023 12:00 PM ,"SSA, Kahilipara, Guwahati",No ,No,Mission Director,"SSA, Kahilipara, Guwahati",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32067_1,E 261756 _SSA_20012_12_2022_EQUITY,Impact Assessment Study on Self Defense Training for Girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/372,2023_NHM_31811_22,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SAIJONG SC in Karbi Anglong District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SAIJONG SC in Karbi Anglong District.,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Karbi Anglong,782462.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31811_22,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At SAIJONG SC in Karbi Anglong District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-Aug-2023 11:00 AM,06-Sep-2023 11:30 AM,16-Aug-2023 12:00 PM,05-Sep-2023 04:00 PM,16-Aug-2023 12:30 PM ,31-Aug-2023 04:00 PM ,16-Aug-2023 02:00 PM,05-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,703.0,Nil,Nil,No,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Jorhat Division",FJT/B/CAMPA/2023/3154,2023_PCCF_32090_1,Yes,Open Tender,Works,Works,1.0,No,No,Online,No,No,No,"70,328",Yes,percentage,2.0%,Nil,Nil,Construction of Forest Guard Quarter,Construction of Ground Floor with provision for three storied RCC building (Forest Guard/Game Watcher/Grade-IV Quarter and other Quarter),Please refer Tender documents. ,NA ,"35,16,411",Civil Works,NA ,Tender,90.0,182.0,Borbheta,785004.0,"DFO, Office, Jorhat ","O/o the DFO, Jorhat, K K Handique path ",19-Aug-2023 11:30 AM ,"DFO, Office, Jorhat",No ,No,"N Nandhakumar, IFS","O/o the DFO, Jorhat, K K Handique path",1.0,SBI Bank,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Jorhat Division",2023_PCCF_32090_1,FJT/B/CAMPA/2023/3154,Construction of Forest Guard Quarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Silchar,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,2023_IWT_31977_3,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"4,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Boro-Dudhpatil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Boro-Dudhpatil,Please refer Tender documents. ,NA ,"73,000",Miscellaneous Services,NA ,Tender,180.0,NA ,SILCHAR,788003.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER, IWT, SILCHAR DIV",No ,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, ASSAM INLAND WATER TRANSPORT, DIVISION SILCHAR",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Silchar,2023_IWT_31977_3,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Boro-Dudhpatil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Sep-2023 03:00 PM,04-Oct-2023 03:30 PM,21-Sep-2023 03:00 PM,03-Oct-2023 02:00 PM,NA ,NA ,21-Sep-2023 03:00 PM,03-Oct-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32034/17/2023-Const-NHM,2023_NHM_32615_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At TITLAGARH SC in Charaideo District.","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At TITLAGARH SC in Charaideo District.",Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Titlagarh SC in Charaideo district,785693.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32615_2,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At TITLAGARH SC in Charaideo District.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_36,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DHUPOGRI SC in Nagaon District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DHUPOGRI SC in Nagaon District.,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Nagaon,782001.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_36,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At DHUPOGRI SC in Nagaon District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Jul-2023 06:00 PM,01-Aug-2023 03:30 PM,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_34,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"98,615",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 28 5 nos of schemes in Nalbari district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 28 5 nos of schemes in Nalbari district,Please refer Tender documents. ,NA ,"49,30,754",Civil Works - Building,NA ,Tender,180.0,120.0,Nalbari District,781335.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_34,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 28 5 nos of schemes in Nalbari district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23-Aug-2023 03:00 PM,13-Sep-2023 03:00 PM,23-Aug-2023 03:00 PM,13-Sep-2023 02:00 PM,23-Aug-2023 03:00 PM ,29-Aug-2023 03:00 PM ,23-Aug-2023 03:00 PM,13-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"2,500",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,NESIDS/Ph-II/1641/2022/302,2023_SSA_32194_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"2,50,000",Yes,percentage,2.0%,Nil,Nil,"Construction and renovation of Karimganj Govt. HS School, Karimganj in Assam under North East Special Infrastructure Development Scheme (NESIDS)","Construction and renovation of Karimganj Govt. HS School, Karimganj in Assam under North East Special Infrastructure Development Scheme (NESIDS)",Please refer Tender documents. ,NA ,"1,25,00,000",Civil Works - Building,NA ,Tender,180.0,12.0,Karimganj,781019.0,"O/o The MD, SS, Assam ","O/o The MD, SS, Assam, Kahilipara, Guwahati-19 ",29-Aug-2023 03:00 PM ,"O/o The MD, SS, Assam, Kahilipara, Guwahati-19",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, SS, Assam, Kahilipara, Guwahati-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32194_2,NESIDS/Ph-II/1641/2022/302,"Construction and renovation of Karimganj Govt. HS School, Karimganj in Assam under North East Special Infrastructure Development Scheme (NESIDS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_4,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,PKG 04 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Tezpur Circle,PKG 04 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Tezpur Circle,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365,Tezpur,784001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_31275_4,PHE_34_JJM_PB_22_23_T_8218_24,PKG 04 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Tezpur Circle,,Date Corrigendum-01,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Silchar,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,2023_IWT_31977_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"13,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT BARENGA,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT BARENGA,Please refer Tender documents. ,NA ,"2,59,515",Miscellaneous Services,NA ,Tender,180.0,NA ,SILCHAR,788003.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER, IWT, SILCHAR DIV",No ,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, ASSAM INLAND WATER TRANSPORT, DIVISION SILCHAR",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Silchar,2023_IWT_31977_1,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT BARENGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Jul-2023 06:00 PM,01-Aug-2023 03:30 PM,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_37,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"69,662",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 32 5 nos of schemes in Sivasagar District,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 32 5 nos of schemes in Sivasagar District,Please refer Tender documents. ,NA ,"34,83,080",Civil Works - Building,NA ,Tender,180.0,120.0,Sivasagar District,785640.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_37,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 32 5 nos of schemes in Sivasagar District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Aug-2023 10:00 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:00 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_7,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,PKG 07 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER JORHAT CIRCLE UNDER JJM ASSAM,PKG 07 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER JORHAT CIRCLE UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365,JORHAT,785001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_32115_7,PHE_24_JJM_PB_23_24_T_13165_71,PKG 07 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER JORHAT CIRCLE UNDER JJM ASSAM,,Date Corrigendum_01,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28-Aug-2023 01:00 PM,11-Sep-2023 03:00 PM,28-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,28-Aug-2023 01:00 PM ,28-Aug-2023 03:00 PM ,28-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"2,506",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_10,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"2,50,600",Yes,percentage,2.0%,Nil,Nil,Construction of additional classroom in the following schools Bajali H S S under Bajali block 3nos Nava Milan Higher Secondary Sc under Bajali block 4nos in Barpeta district,Construction of additional classroom in the following schools Bajali H S S under Bajali block 3nos Nava Milan Higher Secondary Sc under Bajali block 4nos in Barpeta district,Please refer Tender documents. ,NA ,"1,25,30,000",Civil Works - Building,NA ,Tender,180.0,180.0,Bajali,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",28-Aug-2023 03:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_10,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Bajali H S S under Bajali block 3nos Nava Milan Higher Secondary Sc under Bajali block 4nos in Barpeta district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Jul-2023 05:30 PM,01-Aug-2023 03:30 PM,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,NA ,NA ,18-Jul-2023 05:30 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"69,788",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 42 5 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 42 5 nos schemes in Goalpara district,Please refer Tender documents. ,NA ,"34,89,401",Civil Works - Building,NA ,Tender,180.0,120.0,Goalpara District,783101.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_16,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 42 5 nos schemes in Goalpara district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 01:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 01:00 PM ,29-Aug-2023 03:00 PM ,29-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"2,506",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_12,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"2,50,600",Yes,percentage,2.0%,Nil,Nil,Construction of additional classroom in the following schools RNC Higher Sec School under Barkhetri block 4nos Dhamdhama Higher Secondary School under Borigog Banbhag block 3nos in Nalbari district,Construction of additional classroom in the following schools RNC Higher Sec School under Barkhetri block 4nos Dhamdhama Higher Secondary School under Borigog Banbhag block 3nos in Nalbari district,Please refer Tender documents. ,NA ,"1,25,30,000",Civil Works - Building,NA ,Tender,180.0,180.0,Barkhetri,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",29-Aug-2023 03:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_12,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools RNC Higher Sec School under Barkhetri block 4nos Dhamdhama Higher Secondary School under Borigog Banbhag block 3nos in Nalbari district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Aug-2023 03:00 PM,12-Sep-2023 02:00 PM,21-Aug-2023 03:00 PM,11-Sep-2023 02:00 PM,NA ,NA ,21-Aug-2023 03:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDING DOCUMENT,"10,200",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Planning - PWBNH,PWD-BRD(Roads) /NAG /SOPD/ 2023-24/02,2023_PWBNH_32148_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"10,19,000",Yes,fixed,,Nil,Nil,"Repair and raising of existingdamaged RandomRubble Masonry roadside drain cum footpath at Km.324 and Km.325 (at Jakhalabandha Town), providing hardshoulder with ICBP at Km.337, 338 and 339 including wire-rope crash barrier at stretches of Burapahar A","Repair and raising of existingdamaged RandomRubble Masonry roadside drain cum footpath at Km.324 and Km.325 (at Jakhalabandha Town), providing hardshoulder with ICBP at Km.337, 338 and 339 including wire-rope crash barrier at stretches of Burapahar A",Please refer Tender documents. ,NA ,"5,09,50,000",Civil Works – Highways,NA ,Tender,180.0,180.0,Nagaon,782001.0,NA ,NA ,NA ,"O/O The CE PWD NH Works Assam, Chandmari, Ghy-3",No ,No,"CE PWD NH Works Assam, Chandmari, Ghy-3","O/O The CE PWD NH Works Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Planning - PWBNH,2023_PWBNH_32148_1,PWD-BRD(Roads) /NAG /SOPD/ 2023-24/02,"Repair and raising of existingdamaged RandomRubble Masonry roadside drain cum footpath at Km.324 and Km.325 (at Jakhalabandha Town), providing hardshoulder with ICBP at Km.337, 338 and 339 including wire-rope crash barrier at stretches of Burapahar A",1.0,PRE-BID_MEETING_MINUTES,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
