revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0847493375043983,7105,2023_03
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.0675016847322665,11909,2023_03
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.0597014778007855,6429,2023_03
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.083509390572361,7124,2023_03
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.0899601759414327,7072,2023_03
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.0075627269849547,8382,2023_03
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.0652386286015616,8641,2023_03
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0579605331978107,6983,2023_03
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.0718721363827062,5661,2023_03
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.0730143053399478,6945,2023_03
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.0569812964308005,8086,2023_03
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.0986747837991563,7527,2023_03
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.0389411413883789,7847,2023_03
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.0255765462452899,15260,2023_03
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.0927052158306404,8510,2023_03
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.0795333281593066,5807,2023_03
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.0816064318526691,11790,2023_03
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.0605151705083599,5708,2023_03
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.0873956454162787,16110,2023_03
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0360162198080867,44058,2023_03
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1274663794264433,28077,2023_03
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0695643454532061,25985,2023_03
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.202001494052569,18188,2023_03
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1839473267146141,10087,2023_03
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.1023561181331908,32582,2023_03
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.1215334904583096,13170,2023_03
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.031508468184438,14829,2023_03
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.1161785128140386,7921,2023_03
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.1170047675392216,17672,2023_03
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.0690676022647471,13350,2023_03
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.0028601522424559,3161,2023_03
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.0242593802030807,2386,2023_03
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.0070532795293569,4942,2023_03
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.0467471192640322,11870,2023_03
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.0313449482589483,10138,2023_03
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.0145054870296541,2766,2023_03
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,0.0047016120334082,2845,2023_03
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.0109077023990687,4777,2023_03
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.0900492418720365,13076,2023_03
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0122983189656659,3397,2023_03
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.022512562973947,5314,2023_03
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.0599467792244673,6231,2023_03
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0199763572928315,1523,2023_03
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.0517166067378312,3038,2023_03
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0168158596595831,226,2023_03
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.0070623425381141,623,2023_03
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.0141182369294072,12881,2023_03
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.0074934707466981,4107,2023_03
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.0485671511075241,16766,2023_03
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.023815486194064,3329,2023_03
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.0445467617762847,959,2023_03
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.0277043049857303,4473,2023_03
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.0265912849752241,7396,2023_03
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.0291703172361884,8392,2023_03
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.0041859208745793,3162,2023_03
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.0452804231073751,2510,2023_03
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.0507079861952609,2047,2023_03
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.0162861903785413,9184,2023_03
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.0009729904709378,1627,2023_03
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.0588830091553944,1009,2023_03
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0151768311256193,1807,2023_03
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0329772312137473,8814,2023_03
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.070285622947645,2234,2023_03
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0015698810348241,1698,2023_03
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0269369797916104,2663,2023_03
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.036626342699768,6628,2023_03
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.0588813564641688,1476,2023_03
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.026512466517022,2297,2023_03
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.010165761985988,1094,2023_03
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0149663473515941,2348,2023_03
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.0029376726122957,3807,2023_03
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,0.0233428443486071,343,2023_03
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.0572771830386189,8261,2023_03
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0142387884299713,633,2023_03
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.0146157103793977,5245,2023_03
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.0567968877822316,1719,2023_03
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,0.0027831020809355,420,2023_03
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0661271661520004,64,2023_03
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,-0.0157962096364874,950,2023_03
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.0184229293731756,3169,2023_03
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.0212883277960016,5242,2023_03
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0264025325723735,742,2023_03
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0010108798285359,2935,2023_03
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.015614069170422,36,2023_03
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0003304055758884,112,2023_03
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0170610981275258,1127,2023_03
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,0.00335181511773,11250,2023_03
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,0.0201997095589806,10238,2023_03
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,0.0342044990055786,5851,2023_03
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,0.1024517841773007,5319,2023_03
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,0.0168789425235857,18758,2023_03
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,0.0425376817671247,7689,2023_03
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,0.0315712888894733,5644,2023_03
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.0863477193407779,4721,2023_03
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.0213465999549543,5680,2023_03
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.0668058140379528,15595,2023_03
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0613852198260336,54831,2023_03
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0410088882711437,7769,2023_03
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,0.0025489850135639,4435,2023_03
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,-0.0297965651292067,325,2023_03
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.0749860988142262,5087,2023_03
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,0.0093953731515597,9865,2023_03
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,-0.0506462173332578,5309,2023_03
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.005651361058711,2415,2023_03
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0340365252448517,3708,2023_03
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0338177021232855,4698,2023_03
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,0.002699139164286,5690,2023_03
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0260631694867917,2056,2023_03
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.0065365407582397,3447,2023_03
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0174708018138783,7873,2023_03
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0227271296716547,11636,2023_03
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.0857288204356376,8692,2023_03
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.0266212528587406,7020,2023_03
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.0346007872719415,7557,2023_03
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.02328881299878,1372,2023_03
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,0.058557868131615,6531,2023_03
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,0.0521856063451522,3510,2023_03
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,0.0418003860467188,7103,2023_03
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,0.0432707952087428,6931,2023_03
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,0.0434108392840068,5801,2023_03
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,0.0603330090661103,11685,2023_03
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1026282923984574,59187,2023_03
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.0157930748737608,19191,2022_04
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.0447267120748716,2836,2022_04
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.0565858810910895,5462,2022_04
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0013667834710428,17789,2022_04
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0617623461933485,5028,2022_04
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.025885832283864,1844,2022_04
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0253341671354034,2211,2022_04
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0465944710853285,1809,2022_04
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.0192920388283308,3795,2022_04
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0438002671527162,3953,2022_04
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0171746608432662,3581,2022_04
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0038823822782151,6379,2022_04
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.0077717811667038,5267,2022_04
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0112343161820819,3496,2022_04
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0130604419060208,8712,2022_04
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.013642147893731,9671,2022_04
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.0513629433760488,8551,2022_04
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0711123918805803,3500,2022_04
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.0397433483391139,4951,2022_04
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.0787222799153021,4172,2022_04
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.0204584460252245,9172,2022_04
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.0647198652454213,5658,2022_04
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.0488200517902744,4693,2022_04
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.0253873694520163,2995,2022_04
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.0461641964705094,736,2022_04
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.0215122084131194,3931,2022_04
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.0740780349423631,4164,2022_04
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.0058367651536924,6976,2022_04
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.0068431731492154,3294,2022_04
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.0097124684690787,10408,2022_04
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.030462794574886,6141,2022_04
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.05912161862126,5498,2022_04
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1023643804041287,4449,2022_04
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.041772521323054,6671,2022_04
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.0256244245857337,6097,2022_04
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0493743769176242,6712,2022_04
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.0148392953902403,22139,2022_04
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.0013800404216263,17990,2022_04
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.0425668962998434,9801,2022_04
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.0529598363684941,12018,2022_04
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.0530974218778521,6848,2022_04
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.017284465540886,7341,2022_04
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.0114193292548934,5955,2022_04
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.005698579473446,9447,2022_04
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.013609231774645,11102,2022_04
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.010905528934013,8347,2022_04
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.0114647000703673,5053,2022_04
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.0015916813164949,160,2022_04
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.146326353067686,2808,2022_04
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.0433926175596926,7163,2022_04
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.0273972783517678,13505,2022_04
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.001879983596225,15477,2022_04
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.0265228677552456,5862,2022_04
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.024770952350572,15460,2022_04
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.0009733340908373,16956,2022_04
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.0169768503734043,16128,2022_04
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.0550640142183605,20461,2022_04
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0146050872604158,13063,2022_04
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0340210786085366,7101,2022_04
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.0362599511390769,11910,2022_04
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.0672432832277327,6429,2022_04
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.0752079153516063,7124,2022_04
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.0926447715921145,7070,2022_04
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.0075258336429973,8386,2022_04
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.0663429749566776,8638,2022_04
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0767238565061292,6985,2022_04
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.0823133854137935,5665,2022_04
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.0805278905379072,6952,2022_04
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.0580966416631257,8090,2022_04
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.0760093252449638,7533,2022_04
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.0428492967020359,7848,2022_04
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.0082796225224235,15268,2022_04
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.0665706994669042,8516,2022_04
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.0688241819985521,5806,2022_04
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.0655511936306791,11792,2022_04
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.0405501343778395,5709,2022_04
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.0879845800368993,16108,2022_04
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0063903951306085,44051,2022_04
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1048510168352697,28080,2022_04
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.019723600088846,25993,2022_04
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1739434829891468,18186,2022_04
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1499306711292191,10088,2022_04
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.0470539989904657,32580,2022_04
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.1123696291657571,13171,2022_04
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.0455143578935189,14821,2022_04
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.1129683513716023,7919,2022_04
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.0982184035491425,17668,2022_04
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.0587977705724874,13348,2022_04
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,0.0079708298613429,3159,2022_04
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.0243037401755151,2385,2022_04
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,0.0118761442702669,4943,2022_04
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.0374070589343539,11870,2022_04
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.0279174190603268,10138,2022_04
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,0.0060915814266335,2767,2022_04
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.0032841897153167,2847,2022_04
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.0229363472385402,4781,2022_04
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.0633277160761233,13075,2022_04
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0037027287742747,3399,2022_04
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.0204932124566278,5316,2022_04
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.0545631914379087,6231,2022_04
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0329993261734748,1526,2022_04
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.0235582581069167,3035,2022_04
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0273511293199327,225,2022_04
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,0.0035720135580096,623,2022_04
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.0036134938326479,12877,2022_04
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,0.0087857428681452,4107,2022_04
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.0395587684858071,16758,2022_04
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.0128075884742324,3332,2022_04
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.0053099122575031,958,2022_04
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,0.0102179194893209,4473,2022_04
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.0128048123194951,7393,2022_04
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.0066032123599729,8401,2022_04
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,0.0106625470961245,3161,2022_04
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.0396178263394968,2511,2022_04
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.0518658906221389,2048,2022_04
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,0.0026368597180044,9179,2022_04
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,0.0225482959419269,1628,2022_04
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,0.0167340948468162,1008,2022_04
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.050446923099347,1809,2022_04
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0099193023096694,8817,2022_04
