iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
1217,1079,2,1.0,2.0,"GWSS Kiyana 1st (GP Ipes damge due to heavy rain 25mm dia=50Rmt, 20mm dia=150Rmt. and Intake washed away )
",2152.0,2020-08-07 12:32:19.373,59.95.211.137,Active,
1218,1079,2,1.0,2.0,"GWSS Kota Pab (GI Pipe damge due to heavy rain at various RD 40mm dia= 70Rmt and Intake washed away)
",2152.0,2020-08-07 12:32:19.403,59.95.211.137,Active,
1219,1079,2,1.0,0.65,"GWSS Harlog (GI Pipe damaged due to heavy rain at various RD 32mm dia= 60Rmt)
",2152.0,2020-08-07 12:32:19.420,59.95.211.137,Active,
1220,1079,2,1.0,2.0,"GWSS Pamta Bandla (GI Pipe damage washed away due to heavy rain at various RD 40mm dia= 350Rmt and Intake washed away)
",2152.0,2020-08-07 12:32:19.450,59.95.211.137,Active,
1221,1079,2,1.0,1.75,"GWSS Shamah Pamta (GI Pipe damage washed away due to heavy rain at various RD 32mm dia= 200Rmt and Intake washed away)
",2152.0,2020-08-07 12:32:19.467,59.95.211.137,Active,
1222,1079,2,1.0,0.9,"GWSS Guddi Sharli Manpur (GI Pipe damage due to heavy rain at various RD 50mm dia= 450Rmt)
",2152.0,2020-08-07 12:32:19.497,59.95.211.137,Active,
1227,1084,1002,1.0,3.0,"FIS Manal  (Head Weir  Main and Distribution Channel damage due to hege slip over the Khul at various reaches) Dt. 6.7.2020. 
",2152.0,2020-08-07 12:54:36.730,59.95.211.137,Active,
1228,1084,1002,1.0,0.6,"FIS Jhakara Katli & Pedua (Head Weir  washed away due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.730,59.95.211.137,Active,
1229,1084,1002,1.0,2.5,"FIS Rithog (Slip occoured at RD 480to 500Rmt and CC Lining damge at various reaches due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.743,59.95.211.137,Active,
1230,1084,1002,1.0,3.5,"FIS Malon (Head work damage CC Lining damage slip occoured at various reaches due to heavy rain)Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.760,59.95.211.137,Active,
1231,1084,1002,1.0,3.0,"FIS Fedth (Head work washed away CC Lining damage slip occoured at various reaches due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.760,59.95.211.137,Active,
1232,1084,1002,1.0,4.5,"FIS Khaniyar (Head work damage CC Lining damage slip occoured at various reaches due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.777,59.95.211.137,Active,
1233,1084,1002,1.0,5.0,"FIS Jaithal Kog Dabra (Head work damage CC Lining damage slip occoured at various reaches due to heavy rain) dT 6.7.2020.
",2152.0,2020-08-07 12:54:36.807,59.95.211.137,Active,
1234,1084,1002,1.0,4.0,"FIS Dabua Shakoti (Head wier washed away due to heavy raid and CC lining damaged  at various reaches due to heavy rain)
 Dt 6.7.2020.",2152.0,2020-08-07 12:54:36.823,59.95.211.137,Active,
1235,1084,1002,1.0,5.0,"FIS Niwa Nigwar (Head Weir damage CC Lining damage slip occoured at various reaches due to heavy rain)
Dt 6.7.2020.",2152.0,2020-08-07 12:54:36.823,59.95.211.137,Active,
1236,1084,1002,1.0,2.5,"FIS Kando Mando (Head wire damage  due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.840,59.95.211.137,Active,
1237,1084,1002,1.0,3.5,"FIS Kota Cheog (Head work and CC Lining damage due to slip occoured at various reaches due to heavy rain) Dt 6.7.2020.
",2152.0,2020-08-07 12:54:36.853,59.95.211.137,Active,
1238,1085,2,1.0,3.0,"LWSS Sarahan (Baru Sahib)   (2nd stage Motor damaged due to lightning and main gravity line 150mm damaged) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.693,59.95.211.137,Active,
1239,1085,2,1.0,1.5,"LWSS Sarahan (Baru Sahib)  (1st stage submersible wire burnt and submersible pump damaged and rising main 100mm second stage damged)
Dt 20.7.2020.",2152.0,2020-08-07 13:03:50.710,59.95.211.137,Active,
1240,1085,2,1.0,0.7,"LWSS Thakurdwara  (Submersible washed away) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.710,59.95.211.137,Active,
1241,1085,2,1.0,2.0,"LWSS Bani Bakholi  (2nd stage motor set no. 1 damaged and submerssible first stage damaged)  
 Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.727,59.95.211.137,Active,
1242,1085,2,1.0,0.8,"LWSS Sarsu Mehlana  (3rd stage motor damaged) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.757,59.95.211.137,Active,
1243,1085,2,1.0,0.8,"LWSS Dinger Kinner 1st stage  (Starter and Panel damaged) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.773,59.95.211.137,Active,
1244,1085,2,1.0,0.8,"LWSS Tikkeri Pajerli  (Motor damaged) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.803,59.95.211.137,Active,
1245,1085,2,1.0,0.8,"LWSS Bag Pashog from Giri River  (Sluice Valve 200mm at Syamber Hill damaged due to landslide) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.820,59.95.211.137,Active,
1246,1085,2,1.0,0.6,"LWSS Dilman  (Katcha Weir Washed away) Dt 20.7.2020.
",2152.0,2020-08-07 13:03:50.837,59.95.211.137,Active,
1247,1087,2,1.0,3.5,"GWSS Nagheta (G.I. Pipe 65 mm dia = 300 mtrs has been completely washed away due to heavy rain) Dt 29.7.2020.
",2152.0,2020-08-07 13:11:12.590,59.95.211.137,Active,
1248,1088,2,1.0,1.5,WSS Deol Phatahar Damage of  GI pipe 65mm dia RD 640 to 710 RMT.,6388.0,2020-08-07 13:11:25.963,117.206.196.153,Active,
1249,1088,2,1.0,1.5,WSS Sansal Maded Damege of  65 mm dia RD 840 to 950,6388.0,2020-08-07 13:11:25.980,117.206.196.153,Active,
1250,1088,2,1.0,2.0,WSS old BinwaDamage of Sorce to Tank G.I pipe 100 mm dia RD 0 to 250.,6388.0,2020-08-07 13:11:25.997,117.206.196.153,Active,
1251,1088,2,1.0,2.0,WSS Sehal Panjial Bhattu-1Damage of G.I pipe 80 mm dia. RD 840 to 1150.,6388.0,2020-08-07 13:11:26.010,117.206.196.153,Active,
1252,1088,2,1.0,2.0,WSS Sehal Panjial Bhattu-2Damage of Source & Intake Chamber.,6388.0,2020-08-07 13:11:26.027,117.206.196.153,Active,
1253,1088,2,1.0,1.5,WSS Sehal Panjial Bhattu-2Damage of Source & Intake Chamber.,6388.0,2020-08-07 13:11:26.043,117.206.196.153,Active,
1254,1088,1002,1.0,1.5,LIS Jadul Kuhl  Damages of retaining wall RD 77 to 90,6388.0,2020-08-07 13:11:26.060,117.206.196.153,Active,
1260,1089,1002,4.0,27.1,,2040.0,2020-08-07 14:50:34.673,117.206.198.70,Deleted,
1264,1091,2,8.0,27.1,INTAKE & gi Pipe at various RD damaged,2040.0,2020-08-07 14:52:03.243,117.207.52.210,Deleted,
1265,1091,1002,1.0,10.0,CC lining r/wall and removal of silt at various RD,2040.0,2020-08-07 14:52:03.260,117.207.52.210,Deleted,
1266,1091,1,1.0,9.0,DI & CI pipe damaged ,2040.0,2020-08-07 14:52:03.290,117.207.52.210,Deleted,
1270,1090,2,8.0,27.1,INTAKE & gi Pipe at various RD damaged,2040.0,2020-08-07 14:54:52.290,117.207.52.210,Active,
1271,1090,1002,2.0,10.0,CC lining r/wall and removal of silt at various RD,2040.0,2020-08-07 14:54:52.337,117.207.52.210,Active,
1272,1090,1,1.0,9.0,DI & CI pipe damaged ,2040.0,2020-08-07 14:54:52.383,117.207.52.210,Active,
1273,53,1002,2.0,25.0,on dated 30.7.20 LIS Answai(Rs 20 Lakh)dated 1.8.20  LIS Kalswai (Rs 5 Lakh) rain damage,2056.0,2020-08-07 14:56:56.427,117.220.55.242,Active,
1274,1092,2,1.0,6.0,"GWSS Manal (Intake washed away due to flesh flood & G/Main 40 mm dia. RD 0 to 1800 damaged at various RD,s due to heavy rain) Dt 5.8.2020.
",2152.0,2020-08-07 14:59:23.080,59.95.211.137,Active,
1275,1092,2,1.0,6.0,"GWSS Katli Pedua (Intake washed away due to flesh flood & G/Main 15 mm dia.  damaged at various RD,s due to heavy rain) Dt 5.8.2020.
",2152.0,2020-08-07 14:59:23.097,59.95.211.137,Active,
1276,1078,1002,3.0,2.9,,,2020-08-07 15:01:07.017,164.100.138.237,Active,4013.0
1277,1081,2,18.0,41.2,,,2020-08-07 15:02:15.630,164.100.138.237,Active,4013.0
1278,1081,1,1.0,4.0,,,2020-08-07 15:02:15.630,164.100.138.237,Active,4013.0
1279,1082,2,8.0,30.0,,,2020-08-07 15:02:52.683,164.100.138.237,Active,4013.0
1280,1083,2,25.0,79.0,,,2020-08-07 15:03:26.097,164.100.138.237,Active,4013.0
1281,1093,1002,1.0,12.0,"FIS Chandni (Head weir and Main Channel damaged at RD 0 to 60 mtrs due to huge slip over the channel due to heavy rain) t 5.8.2020.
",2152.0,2020-08-07 15:06:20.927,59.95.211.137,Active,
1284,1094,2,14.0,29.8,intake and GI pipes at various RDs damaged,2040.0,2020-08-07 15:29:37.197,117.207.52.210,Active,
1285,1094,1002,6.0,11.0,cc lining r/Wall and removal of silt at various RDs,2040.0,2020-08-07 15:29:37.213,117.207.52.210,Active,
1286,1095,2,1.0,5.0,WSS Dari Barol G.I. Pipe 65 mm dia and 25 mm dia length 2 Nos.GI pipes  in a length of 100 Rmt. RCC piller required,6388.0,2020-08-10 11:15:50.207,117.206.196.244,Active,
1287,1095,2,1.0,4.0,WSS R/Nager S/Nager2 Nos Infiltration gallery and filter bed choked ( sludged) Near Bhagsu nag and 125mm dia GI pipe damaged due to land slide near Bhagsunag infiltration gallery wire crate required ,6388.0,2020-08-10 11:15:50.237,117.206.196.244,Active,
1288,1096,2,1.0,10.0,WSS Sunehar Mundla ThanpuriHead works in WSS G.I Pipe 125mm dia & R/Wall pump house damaged due to heavy rain ,6388.0,2020-08-10 11:33:39.343,117.206.196.244,Active,
1289,1096,2,1.0,5.0,WSS Hatwas Head works damaged due to heavy rain ,6388.0,2020-08-10 11:33:39.377,117.206.196.244,Active,
1290,1096,2,1.0,3.0,LWSS Massal R/Wall to pump house damaged due to heavy rain,6388.0,2020-08-10 11:33:39.390,117.206.196.244,Active,
1291,1096,2,1.0,0.5,LWSS Baroh Bushal Ph-1st Due to flood in Bathu Khad Sump Well filled with Debrage  & head weir washout ,6388.0,2020-08-10 11:33:39.423,117.206.196.244,Active,
1292,1096,2,1.0,0.2,LWSS TorruG.I Pipe line 40mm dia (150 Rmt) damaged due to land sliding ,6388.0,2020-08-10 11:33:39.440,117.206.196.244,Active,
1293,1096,1002,1.0,10.0,FIS Badul Kuhl Head weir damaged due to heavy rain ,6388.0,2020-08-10 11:33:39.470,117.206.196.244,Active,
1294,1096,1002,1.0,10.0,FIS Ranki KuhlHead weir damaged due to heavy rain ,6388.0,2020-08-10 11:33:39.487,117.206.196.244,Active,
1295,1096,1002,1.0,15.0,"FIS Gadul Kuhl Head weir, RCC Kuhl =15 Rmt damaged due to heavy rain",6388.0,2020-08-10 11:33:39.517,117.206.196.244,Active,
1296,1096,1002,1.0,8.0,"FIS Kandul Kuhl Head works , RCC lining , R/Wall damaged due to heavy rain ",6388.0,2020-08-10 11:33:39.533,117.206.196.244,Active,
1297,1096,1003,1.0,5.0,Prov. Sewerage Scheme Nagrota TownWeir create Baner Khad damaged due heavy rain ,6388.0,2020-08-10 11:33:39.563,117.206.196.244,Active,
1306,1097,2,1.0,4.5,"WSS Sansal MadherIntake chamber, wire crate washed total away due to heavy flood on Sura  Nallah  Damages for G.I pipe 65 mm dia. RD 80 to 230 = 150 Mtrs due to land slide from hil side.",6388.0,2020-08-10 12:06:42.137,117.206.196.244,Active,
1307,1097,2,1.0,4.0,WSS old BinwaG.I pipe 100 mm dia. RD 3300 to 3440 = 140 Mtrs due to land slide from hil side.,6388.0,2020-08-10 12:06:42.170,117.206.196.244,Active,
1309,1097,2,1.0,3.75,WSS KharanalG.I pipe 80 mm dia. RD 0 to 300 = 300 Mtrs due to land slide from hil side.,6388.0,2020-08-10 12:06:42.200,117.206.196.244,Active,
1310,1097,1002,1.0,11.5,"LIS Jadul KuhlRetaining wall damaged at RD 4815 to 4830, 4850 to 4885, 4935 to 4950,  3240 to 3250 Metre and RCC lining damaged at RD 5250 to 5265 Mtrs due to heavy rain. ",6388.0,2020-08-10 12:06:42.213,117.206.196.244,Active,
1311,1097,1002,1.0,12.5,"FIS Charnamti KuhlHead works due to havy flood RD 0 to 150 Mtrs, Kuhl damaged at RD 3650 to 3675, 3815 to 3850, 6400 to 6580 and 7200 to 7420 Metre due to heavy rain",6388.0,2020-08-10 12:06:42.247,117.206.196.244,Active,
1312,1097,1002,1.0,1.5,FIS Rainki KuhlRetaining wall damaged at RD 1200 to 1210 = 10 Metre due to heavy rain,6388.0,2020-08-10 12:06:42.263,117.206.196.244,Active,
1313,1097,1002,1.0,6.25,"FIS Lower Baijnath KuhlKuhl damaged at RD 3910 to 3980 = 70, 4910 to 5025, 93015 to 9425 and 14160 to 14125 Metre due to heavy rain",6388.0,2020-08-10 12:06:42.293,117.206.196.244,Active,
1314,1097,1002,1.0,2.5,FIS Uttrala KuhlHead works totally damaged due to heavy flood ,6388.0,2020-08-10 12:06:42.310,117.206.196.244,Active,
1315,1098,1002,1.0,20.0,FIS Chrul KuhlHead weir and crate work damaged,6388.0,2020-08-10 12:16:07.640,117.206.196.244,Active,
1316,1098,-1,1.0,6.0,Sewerage scheme Dharamshala TownHuge land slide occurred near sludge drying bed at S.T.P. Chellian during recent heavy rain fall,6388.0,2020-08-10 12:16:07.640,117.206.196.244,Active,
1317,1100,2,1.0,7.0,WSS Dari BarolG.I. Pipe 65 mm dia and 25 mm dia length 2 Nos.GI pipes  in a length of 100 Rmt. RCC piller required,6388.0,2020-08-10 12:22:14.503,117.206.196.244,Active,
1318,1100,2,1.0,10.0,"WSS Khaniara3 Nos filter bed choked ( sludged) NearManooni Khad and 80mm dia,100mm dia due to heavy rain and anchor Block damaged ",6388.0,2020-08-10 12:22:14.537,117.206.196.244,Active,
1319,1100,2,1.0,6.0,WSS R/Nager S/Nager2 Nos Infiltration gallery and filter bed choked ( sludged) Near Bhagsu nag and 125mm dia GI pipe damaged due to land slide near Bhagsunag infiltration gallery wire crate required ,6388.0,2020-08-10 12:22:14.550,117.206.196.244,Active,
1320,1101,2,1.0,0.2,WSS Jadrangal Balla Phase-IIG.I. pipe 100 mm dia  15 Rmt. due to land slide ,6388.0,2020-08-10 12:24:35.373,117.206.196.244,Active,
1321,1101,2,1.0,2.0,WSS Kand Kardiana Jule G.I. pipe 20 mm dia  100 Rmt. due to land slide ,6388.0,2020-08-10 12:24:35.390,117.206.196.244,Active,
1322,1101,-1,1.0,10.0,FIS Machhan Kulh Kuhl demages at RD 315 to 320 and RD 510 to 525 due to land slide and falling of vary big stones  and PCC wall & crate work required to project the kuhl ,6388.0,2020-08-10 12:24:35.390,117.206.196.244,Active,
1326,1103,2,1.0,10.0,Various scheme under Jal Shakti Section Kothuwan,2056.0,2020-08-10 12:56:29.340,117.220.50.40,Deleted,
1327,1103,2,1.0,10.0,LWSS Challal Shivdawal,2056.0,2020-08-10 12:56:29.370,117.220.50.40,Deleted,
1328,1103,2,1.0,10.0,LWSS Proh ka Galoo,2056.0,2020-08-10 12:56:29.387,117.220.50.40,Deleted,
1329,1104,2,1.0,17.0,Various scheme under Jal Shakti Section Kothuwan,2056.0,2020-08-10 13:17:28.233,117.220.50.40,Active,
1330,1104,2,1.0,10.0,LWSS Challal Shivdawal,2056.0,2020-08-10 13:17:28.250,117.220.50.40,Active,
1331,1104,2,1.0,10.0,LWSS Pro Ka Galoo,2056.0,2020-08-10 13:17:28.267,117.220.50.40,Active,
1332,1104,2,1.0,5.0,LWSS Khanour,2056.0,2020-08-10 13:17:28.297,117.220.50.40,Active,
1333,1104,2,1.0,3.0,GWSS Dharampur,2056.0,2020-08-10 13:17:28.313,117.220.50.40,Active,
1334,1104,2,1.0,2.0,LWSS Bardana Banw,2056.0,2020-08-10 13:17:28.330,117.220.50.40,Active,
1335,1104,2,1.0,12.0,LWSS Seoh Dhar,2056.0,2020-08-10 13:17:28.343,117.220.50.40,Active,
1336,1104,2,1.0,10.0,LWSS Sherpur,2056.0,2020-08-10 13:17:28.377,117.220.50.40,Active,
1337,1104,2,1.0,10.0,LWSS Nagani to Kher,2056.0,2020-08-10 13:17:28.390,117.220.50.40,Active,
1338,1104,2,1.0,3.0,LWSS Kamlah Fort,2056.0,2020-08-10 13:17:28.407,117.220.50.40,Active,
1339,1104,1002,1.0,5.0,LIS Kalswai,2056.0,2020-08-10 13:17:28.420,117.220.50.40,Active,
1340,1105,2,42.0,96.4,GI pipes various dia etc. damaged,2136.0,2020-08-10 15:17:21.797,59.89.115.89,Active,
1341,1105,1002,3.0,42.0,GI pipes various dia damaged etc.,2136.0,2020-08-10 15:17:21.810,59.89.115.89,Active,
1342,1106,2,23.0,55.63,"GI pipes of various dia, intake , storage tank etc. damaged",2136.0,2020-08-10 15:20:56.200,59.89.115.89,Active,
1343,1106,1,1.0,25.0,Due to heavy rain on dated 30-07-2020 WTP Dhansidhar. R/wall Damaged common header Sulcevalve and electrical equipment.,2136.0,2020-08-10 15:20:56.217,59.89.115.89,Active,
1344,1106,1002,1.0,3.0,"Kuhl Damaged at various points
",2136.0,2020-08-10 15:20:56.247,59.89.115.89,Active,
1345,1107,2,55.0,104.95,GI pipes of various dia etc. damaged,2136.0,2020-08-10 15:23:01.593,59.89.115.89,Active,
1346,1108,2,10.0,47.5,"GI pipes of various dia, intake etc. damaged",2136.0,2020-08-10 15:25:43.520,59.89.115.89,Active,
1347,1108,1002,4.0,23.5,Kuhl damaged various RDs,2136.0,2020-08-10 15:25:43.533,59.89.115.89,Active,
1348,1109,2,67.0,104.79,GI pipes of various etc. damaged ,2136.0,2020-08-10 15:27:50.413,59.89.115.89,Active,
1349,1109,1002,1.0,1.5,GI pipes of various dia damaged,2136.0,2020-08-10 15:27:50.447,59.89.115.89,Active,
1350,1110,2,21.0,33.12,GI pipes various dia damaged,2136.0,2020-08-10 15:29:05.690,59.89.115.89,Active,
1351,1111,2,5.0,24.25,GI pipes of various dia etc. damaged,2136.0,2020-08-10 15:32:35.820,59.89.115.89,Active,
1352,1111,1002,5.0,28.5, Kuhl of various RD damaged,2136.0,2020-08-10 15:32:35.853,59.89.115.89,Active,
1353,1112,2,1.0,2.0,"A/R&M/O Lwss Swhan (Old)
",2024.0,2020-08-11 10:58:26.597,117.247.164.173,Active,
1354,1112,2,1.0,5.0,"A/R & M/O LWSS Behal (old)
",2024.0,2020-08-11 10:58:26.627,117.247.164.173,Active,
1355,1112,2,1.0,4.25,A/R & M / O LWSS Talwara Datoh jole plakhin,2024.0,2020-08-11 10:58:26.643,117.247.164.173,Active,
1356,1112,2,1.0,7.0,"A/R & M/O LWSS Sh Naina Devi Ji (Town) from Kot
",2024.0,2020-08-11 10:58:26.657,117.247.164.173,Active,
1357,1112,2,1.0,3.0,"A/R & M/O LWSS Sh Naina Devi Ji (Old)
",2024.0,2020-08-11 10:58:26.673,117.247.164.173,Active,
1358,1112,2,1.0,1.2,"A/R & M/O GWSS Kallari Oel Challela
",2024.0,2020-08-11 10:58:26.703,117.247.164.173,Active,
1359,1112,2,1.0,1.5,"A/R & M/O LWSS Bhakra Makri (New).
",2024.0,2020-08-11 10:58:26.720,117.247.164.173,Active,
1360,1112,2,1.0,2.0,"A/R & M/O LWSS Thana Kolliyan
",2024.0,2020-08-11 10:58:26.750,117.247.164.173,Active,
1361,1112,1003,1.0,1.5,"Sewerage Scheme  to Sh.Naina Devi Ji
",2024.0,2020-08-11 10:58:26.767,117.247.164.173,Active,
1362,1113,1002,0.0,7.5,"R/M of T/Well Ballor -2nd
dated 05-07-2020 Damage of Rising Main AC Pressure pipe 250mm dia = 150mtrs.
",2072.0,2020-08-11 11:26:45.897,59.89.161.211,Active,
1363,1118,1003,1.0,24.0,"Sewerage Scheme Hamirpur Town
(Retaining wall near clarifire STP Zone No 1 
 R.S.20.00 Lakh)
STP Hathli Khad ancor block damaged  R.S. 4.00 Lakh)
",2056.0,2020-08-11 13:02:20.983,117.220.55.135,Active,
1364,1118,1003,1.0,7.0,Sewerage Scheme Sujanpur,2056.0,2020-08-11 13:02:20.983,117.220.55.135,Active,
1365,1119,1,1.0,15.0,LWSS Hamirpur Town at Palahi,2056.0,2020-08-11 13:10:48.413,117.220.55.135,Active,
1366,1119,2,1.0,5.0,LWSS Nounghi,2056.0,2020-08-11 13:10:48.430,117.220.55.135,Active,
1367,1120,2,1.0,1.4,"LWSS Rakhoh, Cholthra, Awahdevi and Tihra area (Pipe line 150 mm damaged",2056.0,2020-08-11 13:21:49.053,117.220.55.135,Active,
1368,1120,2,1.0,1.0,"LWSS Rakhoh, Cholthra, Awahdevi and Tihra area (Various dia lines damages at various point)",2056.0,2020-08-11 13:21:49.053,117.220.55.135,Active,
1369,1120,2,1.0,1.5,"LWSS Rakhoh, Cholthra, Awahdevi and Tihra area (Land Settlement at Rosso pump house)",2056.0,2020-08-11 13:21:49.053,117.220.55.135,Active,
1370,1120,2,1.0,1.5,LWSS Bahru Mortan  (Protection wall of intake chamber  damaged),2056.0,2020-08-11 13:21:49.070,117.220.55.135,Active,
1371,1121,2,1.0,1.0,LWSS Bahru Mortan,2056.0,2020-08-11 13:49:06.057,117.220.55.135,Active,
1372,1121,2,1.0,0.75,LWSS Noun Tanihaar,2056.0,2020-08-11 13:49:06.073,117.220.55.135,Active,
1373,1121,2,1.0,0.75,LWSS Sari Sanour Kaphai,2056.0,2020-08-11 13:49:06.090,117.220.55.135,Active,
1374,1121,2,1.0,1.2,GWSS Gharwasra,2056.0,2020-08-11 13:49:06.120,117.220.55.135,Active,
1375,1121,2,1.0,0.75,WSS Sahan,2056.0,2020-08-11 13:49:06.137,117.220.55.135,Active,
1376,1121,2,1.0,1.12,LWSS Chanehar Beri,2056.0,2020-08-11 13:49:06.167,117.220.55.135,Active,
1377,1121,2,1.0,0.97,LWSS Daryogali,2056.0,2020-08-11 13:49:06.183,117.220.55.135,Active,
1378,1121,2,1.0,2.31,LWSS Brang,2056.0,2020-08-11 13:49:06.200,117.220.55.135,Active,
1379,1121,2,1.0,1.41,WSS Katheli,2056.0,2020-08-11 13:49:06.230,117.220.55.135,Active,
1380,1121,2,1.0,2.41,WSS Bhadiyar,2056.0,2020-08-11 13:49:06.247,117.220.55.135,Active,
1381,1121,2,1.0,0.12,LWSS Kandapattan to Mandap,2056.0,2020-08-11 13:49:06.277,117.220.55.135,Active,
1382,1121,2,1.0,0.49,LWSS Reur Didnoo Hawani,2056.0,2020-08-11 13:49:06.293,117.220.55.135,Active,
1383,1121,2,1.0,0.24,WSS Baroti,2056.0,2020-08-11 13:49:06.323,117.220.55.135,Active,
1384,1121,2,1.0,0.26,GWSS Huin Giun Daruman,2056.0,2020-08-11 13:49:06.340,117.220.55.135,Active,
1385,1121,2,1.0,0.9,GWSS Chowki,2056.0,2020-08-11 13:49:06.357,117.220.55.135,Active,
1386,1121,1002,1.0,0.75,LIS Answai,2056.0,2020-08-11 13:49:06.387,117.220.55.135,Active,
1387,1122,2,1.0,2.0,"LWSS Tube Well Jatt Basti Rajban ( Protection worked washed away)
",2152.0,2020-08-11 14:17:32.047,164.100.138.237,Active,
1389,1124,2002,1.0,100.0,Existing apron totally washed out and loose pitching damaged from RD 36025/6650 to 7150 in a length of 500 mtr. left side of Jaswal Khad,4317.0,2020-08-11 15:56:55.660,169.149.229.53,Deleted,
1390,1126,2,1.0,2.5,LWSS Challal Shivdawal,2056.0,2020-08-11 16:14:24.463,117.220.55.135,Active,
1391,1126,2,1.0,8.0,LWSS Orih Ka Galoo,2056.0,2020-08-11 16:14:24.493,117.220.55.135,Active,
1392,1126,2,1.0,2.0,LWSS Badhol,2056.0,2020-08-11 16:14:24.527,117.220.55.135,Active,
1393,1126,2,1.0,5.0,LWSS Khanour,2056.0,2020-08-11 16:14:24.540,117.220.55.135,Active,
1394,1126,2,1.0,7.0,LWSS Kandapattan Dhawali,2056.0,2020-08-11 16:14:24.557,117.220.55.135,Active,
1395,1126,2,1.0,2.0,LWSS Bardana Banwar,2056.0,2020-08-11 16:14:24.573,117.220.55.135,Active,
1396,1126,2,1.0,5.0,LWSS Seoh Dhar,2056.0,2020-08-11 16:14:24.603,117.220.55.135,Active,
1397,1126,2,1.0,4.0,LWSS Sherpur,2056.0,2020-08-11 16:14:24.620,117.220.55.135,Active,
1398,1126,2,1.0,1.0,LWSS Bhoor,2056.0,2020-08-11 16:14:24.633,117.220.55.135,Active,
1399,1126,2,1.0,3.0,LWSS Kamlah Fort,2056.0,2020-08-11 16:14:24.667,117.220.55.135,Active,
1400,1126,2,1.0,10.0,LWSS Nagani to Kheri,2056.0,2020-08-11 16:14:24.680,117.220.55.135,Active,
1401,1127,2002,1.0,100.0,The existing apron totally washed away and loose pitching damaged from RD  36025/6650 to 7150 in a length of 500 mtrs left side Jaswal khad,4317.0,2020-08-11 16:55:04.787,169.149.243.99,Active,
1402,1128,2002,1.0,20.0,The existing apron and pitching washed away from  RD 39175/0 to 100 in  length of 100 mtrs on left side Katour khad.,4317.0,2020-08-11 16:58:54.157,169.149.243.99,Active,
1403,1129,2002,1.0,44.0,Out of Total width of 3 mtr launching apron provided in two layer of 30 cm each the apron has damaged in 1.50 mtr width in length of 1100 mtr. due to excessive scouring left side of Garni khad,4317.0,2020-08-11 16:59:51.790,169.149.243.99,Active,
1404,1130,2002,1.0,40.0,The existing apron and pitching washed away from  RD 39175/0 to 400 in  length of 400 mtrs on left side Katour khad.,4317.0,2020-08-11 17:01:09.600,169.149.243.99,Active,
1406,1132,2002,1.0,20.0,Out of Total width of 6 mtr launching apron provided in two layer of 30 cm each the apron has damaged in 3.00 mtr width in 250 mtr length due to excessive scouring.,4317.0,2020-08-11 17:02:27.860,169.149.243.99,Deleted,
1407,1133,2002,1.0,9.0,Out of Total width of 6 mtr launching apron provided in two layer of 30 cm each the apron has damaged in 1.50 mtr width in 180 mtr length due to excessive scouring.,4317.0,2020-08-11 17:03:30.647,169.149.243.99,Active,
